trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
672,False,"{'a': 0.9, 'e': 0.18231660226028829}",25,0,8.926706756330086,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
673,False,"{'a': 0.9, 'e': 0.18200561450919633}",20,13,4.126860072848483,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
674,False,"{'a': 0.9, 'e': 0.1816954217841182}",20,3,18.248884581478926,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
675,False,"{'a': 0.9, 'e': 0.18138602137743096}",25,13,-21.26222514062691,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
676,False,"{'a': 0.9, 'e': 0.18107741059302848}",25,0,-65.41957009637325,"{0: 20, 1: 1, 2: 1, 3: 2, 4: 1}",0
677,False,"{'a': 0.9, 'e': 0.1807695867462631}",30,19,4.171558635744903,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
678,False,"{'a': 0.9, 'e': 0.1804625471638867}",20,5,18.870393058665314,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
679,False,"{'a': 0.9, 'e': 0.1801562891839929}",20,0,24.772425440291908,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
680,False,"{'a': 0.9, 'e': 0.1798508101559594}",30,0,-66.5274775404455,"{0: 25, 1: 1, 2: 2, 3: 0, 4: 2}",0
681,False,"{'a': 0.9, 'e': 0.17954610744039065}",20,11,-6.954030838708328,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
682,False,"{'a': 0.9, 'e': 0.17924217840906076}",20,0,30.115250499832797,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
683,False,"{'a': 0.9, 'e': 0.17893902044485674}",20,0,17.71539783449391,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
684,False,"{'a': 0.9, 'e': 0.17863663094172227}",25,11,-8.475354825596796,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
685,False,"{'a': 0.9, 'e': 0.17833500730460183}",25,16,14.56944149594372,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
686,False,"{'a': 0.9, 'e': 0.17803414694938488}",30,0,-55.359099723285354,"{0: 25, 1: 0, 2: 3, 3: 1, 4: 1}",0
687,False,"{'a': 0.9, 'e': 0.17773404730285028}",20,14,11.328848771838246,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
688,False,"{'a': 0.9, 'e': 0.17743470580261167}",25,0,-24.3094850684949,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
689,False,"{'a': 0.9, 'e': 0.1771361198970626}",25,20,11.302449493535647,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
690,False,"{'a': 0.9, 'e': 0.1768382870453222}",20,0,14.465997043052296,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
691,False,"{'a': 0.9, 'e': 0.176541204717181}",30,0,-65.03041938395303,"{0: 24, 1: 1, 2: 3, 3: 1, 4: 1}",0
692,False,"{'a': 0.9, 'e': 0.1762448703930472}",25,19,9.019696305966871,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
693,False,"{'a': 0.9, 'e': 0.17594928156389347}",20,8,21.33029564764466,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
694,False,"{'a': 0.9, 'e': 0.1756544357312037}",20,9,21.37721856002323,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
695,False,"{'a': 0.9, 'e': 0.17536033040692015}",30,16,17.192754417497355,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
696,False,"{'a': 0.9, 'e': 0.17506696311339087}",20,1,-11.558421532835204,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 0}",1
697,False,"{'a': 0.9, 'e': 0.17477433138331783}",30,22,15.575794213760922,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
698,False,"{'a': 0.9, 'e': 0.17448243275970485}",25,1,-25.226636764630207,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 1}",1
699,False,"{'a': 0.9, 'e': 0.17419126479580604}",30,0,-26.492790610064887,"{0: 25, 1: 1, 2: 3, 3: 1, 4: 0}",0
700,False,"{'a': 0.9, 'e': 0.17390082505507437}",25,16,13.674907143245456,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
701,False,"{'a': 0.9, 'e': 0.17361111111111108}",25,2,35.95729481238638,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
702,False,"{'a': 0.9, 'e': 0.17332212054761467}",25,10,-14.443473942719539,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
703,False,"{'a': 0.9, 'e': 0.17303385095833068}",20,9,-22.43854976347648,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
704,False,"{'a': 0.9, 'e': 0.1727462999470014}",30,13,-24.733177208969693,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
705,False,"{'a': 0.9, 'e': 0.1724594651273165}",25,2,31.203539990368846,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
706,False,"{'a': 0.9, 'e': 0.1721733441228629}",20,3,11.745221725799205,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
707,False,"{'a': 0.9, 'e': 0.17188793456707618}",20,0,34.416408081367706,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
708,False,"{'a': 0.9, 'e': 0.17160323410319125}",25,12,-10.30650412800464,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1
709,False,"{'a': 0.9, 'e': 0.1713192403841937}",25,14,-3.5457305425378456,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
710,False,"{'a': 0.9, 'e': 0.17103595107277167}",20,9,19.77241360214965,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
711,False,"{'a': 0.9, 'e': 0.17075336384126769}",25,14,17.632976559759324,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
712,False,"{'a': 0.9, 'e': 0.17047147637163057}",20,15,10.631123716205167,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
713,False,"{'a': 0.9, 'e': 0.1701902863553682}",30,17,2.320284723094654,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
714,False,"{'a': 0.9, 'e': 0.16990979149350025}",25,11,-24.44703262973773,"{0: 11, 1: 0, 2: 2, 3: 1, 4: 0}",1
715,False,"{'a': 0.9, 'e': 0.16962998949651106}",25,11,-0.7803908279735894,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
716,False,"{'a': 0.9, 'e': 0.1693508780843029}",20,6,23.040571962433802,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
717,False,"{'a': 0.9, 'e': 0.1690724549861496}",20,6,2.381702489867169,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
718,False,"{'a': 0.9, 'e': 0.1687947179406504}",20,9,3.4046534530527337,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
719,False,"{'a': 0.9, 'e': 0.16851766469568408}",20,0,-65.70599515105556,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",1
720,False,"{'a': 0.9, 'e': 0.168241293008363}",20,0,4.026188195663257,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
721,False,"{'a': 0.9, 'e': 0.16796560064498792}",30,20,5.669648860309867,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
722,False,"{'a': 0.9, 'e': 0.16769058538100304}",30,22,-23.741561148578615,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
723,False,"{'a': 0.9, 'e': 0.16741624500095095}",25,4,16.92882808538668,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
724,False,"{'a': 0.9, 'e': 0.16714257729842777}",20,16,6.736025753183273,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
725,False,"{'a': 0.9, 'e': 0.16686958007603914}",20,15,-4.761396523725141,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
726,False,"{'a': 0.9, 'e': 0.16659725114535606}",20,0,23.159446627296774,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
727,False,"{'a': 0.9, 'e': 0.16632558832687105}",25,0,23.21455117802504,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
728,False,"{'a': 0.9, 'e': 0.16605458944995416}",20,0,-23.54681949083263,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
729,False,"{'a': 0.9, 'e': 0.1657842523528101}",30,21,14.502133906794686,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
730,False,"{'a': 0.9, 'e': 0.16551457488243498}",25,1,-57.00815353126663,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 2}",1
731,False,"{'a': 0.9, 'e': 0.16524555489457335}",25,17,-5.3083031870762944,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
732,False,"{'a': 0.9, 'e': 0.16497719025367555}",20,5,22.359135937228178,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
733,False,"{'a': 0.9, 'e': 0.16470947883285544}",30,8,-41.78461123672146,"{0: 18, 1: 0, 2: 3, 3: 0, 4: 1}",1
734,False,"{'a': 0.9, 'e': 0.16444241851384833}",25,12,7.864230674732134,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
735,False,"{'a': 0.9, 'e': 0.1641760071869689}",25,7,7.769957374207588,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
736,False,"{'a': 0.9, 'e': 0.16391024275106955}",25,9,-47.337979390420905,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 1}",1
737,False,"{'a': 0.9, 'e': 0.16364512311349902}",20,9,5.408033497238522,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 0}",1
738,False,"{'a': 0.9, 'e': 0.16338064619006132}",30,14,17.829121304984064,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
739,False,"{'a': 0.9, 'e': 0.16311680990497468}",20,3,5.552123893737457,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
740,False,"{'a': 0.9, 'e': 0.16285361219083058}",30,13,5.699923612320457,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
741,False,"{'a': 0.9, 'e': 0.1625910509885536}",30,12,5.159107713076015,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
742,False,"{'a': 0.9, 'e': 0.16232912424736098}",25,4,6.121847456594168,"{0: 18, 1: 1, 2: 2, 3: 0, 4: 0}",1
743,False,"{'a': 0.9, 'e': 0.16206782992472274}",25,0,-48.99356429094402,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 2}",0
744,False,"{'a': 0.9, 'e': 0.1618071659863215}",20,5,-13.840071490748477,"{0: 12, 1: 1, 2: 1, 3: 1, 4: 0}",1
745,False,"{'a': 0.9, 'e': 0.16154713040601318}",20,16,8.7047879683474,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
746,False,"{'a': 0.9, 'e': 0.16128772116578763}",30,20,15.372694504655707,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
747,False,"{'a': 0.9, 'e': 0.16102893625572942}",20,6,22.244798801967637,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
748,False,"{'a': 0.9, 'e': 0.16077077367397877}",20,16,5.407605297449672,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
749,False,"{'a': 0.9, 'e': 0.16051323142669296}",25,14,18.97394911680483,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
750,False,"{'a': 0.9, 'e': 0.16025630752800799}",30,8,30.020600791236056,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
751,False,"{'a': 0.9, 'e': 0.16}",25,17,-9.274676395165972,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
752,False,"{'a': 0.9, 'e': 0.1597443068726474}",30,15,20.66084005267995,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
753,False,"{'a': 0.9, 'e': 0.15948922618379283}",25,17,16.42021362634017,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
754,False,"{'a': 0.9, 'e': 0.15923475597910583}",30,18,0.4209394703669467,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
755,False,"{'a': 0.9, 'e': 0.15898089431204515}",30,0,6.334864647300278,"{0: 26, 1: 2, 2: 2, 3: 0, 4: 0}",0
756,False,"{'a': 0.9, 'e': 0.15872763924382155}",20,14,-27.018030702393506,"{0: 4, 1: 0, 2: 1, 3: 1, 4: 0}",1
757,False,"{'a': 0.9, 'e': 0.15847498884336078}",25,20,10.466910785401435,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
758,False,"{'a': 0.9, 'e': 0.15822294118726696}",20,15,9.421131094990141,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
759,False,"{'a': 0.9, 'e': 0.15797149435978575}",30,0,-11.839231783728208,"{0: 27, 1: 1, 2: 1, 3: 0, 4: 1}",0
760,False,"{'a': 0.9, 'e': 0.15772064645276807}",30,20,21.812396211879246,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
761,False,"{'a': 0.9, 'e': 0.15747039556563364}",25,8,20.57859779302927,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
762,False,"{'a': 0.9, 'e': 0.15722073980533555}",20,14,9.319987554813858,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
763,False,"{'a': 0.9, 'e': 0.15697167728632389}",20,0,19.179546621714195,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
764,False,"{'a': 0.9, 'e': 0.15672320613051033}",25,0,-18.867246301357405,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
765,False,"{'a': 0.9, 'e': 0.1564753244672328}",25,17,19.874951058282683,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
766,False,"{'a': 0.9, 'e': 0.1562280304332203}",20,16,8.583005453610866,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
767,False,"{'a': 0.9, 'e': 0.15598132217255775}",20,9,16.585027612798907,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
768,False,"{'a': 0.9, 'e': 0.15573519783665124}",20,2,-71.00649427215453,"{0: 11, 1: 0, 2: 5, 3: 2, 4: 0}",1
769,False,"{'a': 0.9, 'e': 0.15548965558419328}",20,15,-13.66261699162887,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 0}",1
770,False,"{'a': 0.9, 'e': 0.15524469358112866}",30,21,18.6376377453833,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
771,False,"{'a': 0.9, 'e': 0.15500031000062}",25,15,12.376482209198027,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
772,False,"{'a': 0.9, 'e': 0.15475650302301355}",25,0,-14.796828410324068,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",0
773,False,"{'a': 0.9, 'e': 0.15451327083580554}",20,0,-15.229677512286882,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
774,False,"{'a': 0.9, 'e': 0.1542706116336085}",20,0,13.693842435726921,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
775,False,"{'a': 0.9, 'e': 0.1540285236181177}",20,8,2.1578702395309173,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
776,False,"{'a': 0.9, 'e': 0.15378700499807768}",30,18,10.020492646147064,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
777,False,"{'a': 0.9, 'e': 0.1535460539892493}",30,15,-0.051842846024183986,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
778,False,"{'a': 0.9, 'e': 0.15330566881437685}",20,0,-45.49958769564141,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
779,False,"{'a': 0.9, 'e': 0.15306584770315512}",25,0,-10.512066956438545,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",0
780,False,"{'a': 0.9, 'e': 0.15282658889219675}",35,20,-0.9108425592659704,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
781,False,"{'a': 0.9, 'e': 0.152587890625}",20,0,19.903313558515084,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
782,False,"{'a': 0.9, 'e': 0.15234975115191643}",30,4,18.495090684434086,"{0: 25, 1: 0, 2: 0, 3: 1, 4: 0}",1
783,False,"{'a': 0.9, 'e': 0.15211216873011893}",30,0,-32.29426484523305,"{0: 26, 1: 0, 2: 3, 3: 0, 4: 1}",1
784,False,"{'a': 0.9, 'e': 0.1518751416235696}",20,2,22.392623434764193,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
785,False,"{'a': 0.9, 'e': 0.15163866810298812}",20,11,11.910816965063272,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
786,False,"{'a': 0.9, 'e': 0.1514027464458205}",20,12,4.093999090571196,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
787,False,"{'a': 0.9, 'e': 0.15116737493620735}",20,3,26.090179723755814,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
788,False,"{'a': 0.9, 'e': 0.15093255186495283}",30,17,4.409265457274339,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
789,False,"{'a': 0.9, 'e': 0.15069827552949344}",20,0,-51.49015621603082,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",0
790,False,"{'a': 0.9, 'e': 0.1504645442338676}",25,9,27.22157517189284,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
791,False,"{'a': 0.9, 'e': 0.15023135628868456}",20,0,25.447980266774607,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
792,False,"{'a': 0.9, 'e': 0.1499987100110939}",20,3,13.90299979824682,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
793,False,"{'a': 0.9, 'e': 0.14976660372475534}",20,14,13.452054896774534,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
794,False,"{'a': 0.9, 'e': 0.14953503575980842}",20,16,8.009834328486653,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
795,False,"{'a': 0.9, 'e': 0.14930400445284261}",25,0,-42.02353392765478,"{0: 22, 1: 0, 2: 1, 3: 1, 4: 1}",0
796,False,"{'a': 0.9, 'e': 0.14907350814686723}",25,20,13.386885583954623,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
797,False,"{'a': 0.9, 'e': 0.14884354519128182}",25,10,-0.5008849169369842,"{0: 13, 1: 1, 2: 0, 3: 1, 4: 0}",1
798,False,"{'a': 0.9, 'e': 0.14861411394184668}",25,0,-18.265803243324804,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
799,False,"{'a': 0.9, 'e': 0.14838521276065345}",20,0,33.86542592203208,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
800,False,"{'a': 0.9, 'e': 0.14815684001609578}",20,8,8.531527330023545,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
801,False,"{'a': 0.9, 'e': 0.14792899408284022}",25,8,21.20178288323268,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
802,False,"{'a': 0.9, 'e': 0.1477016733417976}",20,10,22.295803193649807,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
803,False,"{'a': 0.9, 'e': 0.14747487618009394}",20,9,-3.8876322242923367,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
804,False,"{'a': 0.9, 'e': 0.147248600991042}",30,21,15.674704823184753,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
805,False,"{'a': 0.9, 'e': 0.14702284617411268}",20,6,25.051018619577984,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
806,False,"{'a': 0.9, 'e': 0.14679761013490697}",25,17,17.36296613395521,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
807,False,"{'a': 0.9, 'e': 0.14657289128512765}",25,0,-3.213475014470574,"{0: 22, 1: 1, 2: 1, 3: 1, 4: 0}",0
808,False,"{'a': 0.9, 'e': 0.1463486880425512}",25,16,3.0631870586593637,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
809,False,"{'a': 0.9, 'e': 0.146124998831}",20,11,13.448932708484211,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
810,False,"{'a': 0.9, 'e': 0.14590182208031482}",20,10,20.221762786058118,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
811,False,"{'a': 0.9, 'e': 0.14567915622632713}",25,3,-11.724840926178636,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 1}",1
812,False,"{'a': 0.9, 'e': 0.14545699971083148}",20,14,2.4776276803989044,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
813,False,"{'a': 0.9, 'e': 0.14523535098155857}",20,6,27.860245392864652,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
814,False,"{'a': 0.9, 'e': 0.14501420849214802}",20,3,25.053573077083662,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
815,False,"{'a': 0.9, 'e': 0.14479357070212137}",30,17,-16.789848001054295,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
816,False,"{'a': 0.9, 'e': 0.14457343607685524}",25,15,19.282292537864702,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
817,False,"{'a': 0.9, 'e': 0.1443538030875546}",25,17,18.968637639421342,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
818,False,"{'a': 0.9, 'e': 0.14413467021122645}",30,16,-17.94821821489385,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
819,False,"{'a': 0.9, 'e': 0.1439160359306532}",20,9,15.252015595910343,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
820,False,"{'a': 0.9, 'e': 0.1436978987343664}",30,14,-35.04853558981539,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 1}",1
821,False,"{'a': 0.9, 'e': 0.14348025711662074}",20,0,-6.967328999579843,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
822,False,"{'a': 0.9, 'e': 0.14326310957736804}",25,8,-27.0674473594316,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
823,False,"{'a': 0.9, 'e': 0.14304645462223145}",25,11,14.661212185793321,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
824,False,"{'a': 0.9, 'e': 0.14283029076247952}",25,2,-18.60557130966714,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 1}",1
825,False,"{'a': 0.9, 'e': 0.14261461651500076}",30,14,-2.0122566727794378,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 0}",1
826,False,"{'a': 0.9, 'e': 0.14239943040227834}",20,4,-3.5382527685339538,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 0}",1
827,False,"{'a': 0.9, 'e': 0.1421847309523647}",20,3,12.67169138657196,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
828,False,"{'a': 0.9, 'e': 0.14197051669885613}",20,2,29.19569201434947,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
829,False,"{'a': 0.9, 'e': 0.14175678618086804}",25,10,26.811919831017246,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
830,False,"{'a': 0.9, 'e': 0.14154353794301}",20,0,-62.88420915508643,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
831,False,"{'a': 0.9, 'e': 0.14133077053536094}",20,0,23.82740959631218,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
832,False,"{'a': 0.9, 'e': 0.14111848251344436}",20,14,2.9243574878302,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
833,False,"{'a': 0.9, 'e': 0.14090667243820396}",20,0,7.067761316648046,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
834,False,"{'a': 0.9, 'e': 0.14069533887597932}",30,10,3.869328629843362,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",1
835,False,"{'a': 0.9, 'e': 0.1404844803984814}",20,16,9.368325254888337,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
836,False,"{'a': 0.9, 'e': 0.14027409558276874}",20,14,12.680338681046777,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
837,False,"{'a': 0.9, 'e': 0.1400641830112231}",20,0,7.728006279457032,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
838,False,"{'a': 0.9, 'e': 0.13985474127152575}",30,2,19.705693067015698,"{0: 26, 1: 0, 2: 2, 3: 0, 4: 0}",1
839,False,"{'a': 0.9, 'e': 0.13964576895663383}",20,3,5.623433221075763,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
840,False,"{'a': 0.9, 'e': 0.13943726466475656}",25,15,14.664259082986955,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
841,False,"{'a': 0.9, 'e': 0.13922922699933174}",25,15,10.922653164948755,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
842,False,"{'a': 0.9, 'e': 0.13902165456900228}",20,11,19.26407891299272,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
843,False,"{'a': 0.9, 'e': 0.1388145459875933}",20,7,9.300182841362615,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
844,False,"{'a': 0.9, 'e': 0.13860789987408859}",20,9,3.3659625898797003,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
845,False,"{'a': 0.9, 'e': 0.13840171485260774}",20,0,31.115883976043122,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
846,False,"{'a': 0.9, 'e': 0.13819598955238319}",25,7,32.44063085338445,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
847,False,"{'a': 0.9, 'e': 0.13799072260773762}",20,8,23.11115892577507,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
848,False,"{'a': 0.9, 'e': 0.13778591265806112}",20,0,33.81004989820301,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
849,False,"{'a': 0.9, 'e': 0.1375815583477886}",30,12,-11.770441966000396,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
850,False,"{'a': 0.9, 'e': 0.13737765832637744}",25,11,23.444502283877327,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
851,False,"{'a': 0.9, 'e': 0.1371742112482853}",20,14,-7.999364606215837,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
852,False,"{'a': 0.9, 'e': 0.13697121577294777}",20,10,-4.837075177513126,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
853,False,"{'a': 0.9, 'e': 0.13676867056475617}",25,10,-36.03991548819807,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 1}",1
854,False,"{'a': 0.9, 'e': 0.13656657429303581}",30,7,-6.4408213619104675,"{0: 20, 1: 0, 2: 3, 3: 0, 4: 0}",1
855,False,"{'a': 0.9, 'e': 0.13636492563202415}",25,18,4.576796200440796,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
856,False,"{'a': 0.9, 'e': 0.13616372326084886}",35,18,-0.8935909663053576,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
